sale_id,auction_date,region,region_label,lat,lon,pdf_source,text_condition_score,text_crop_change,text_has_rain,text_has_mist,text_has_bright,text_has_thunder,text_keywords,text_raw_summary,temperature_2m_max_mean,temperature_2m_max_max,temperature_2m_max_min,temperature_2m_min_mean,temperature_2m_min_max,temperature_2m_min_min,temperature_2m_mean_mean,temperature_2m_mean_max,temperature_2m_mean_min,precipitation_sum_total,precipitation_sum_max_day,rain_sum_total,rain_sum_max_day,windspeed_10m_max_mean,windspeed_10m_max_max,windspeed_10m_max_min,sunshine_duration_total,sunshine_duration_max_day,et0_fao_evapotranspiration_total,et0_fao_evapotranspiration_max_day,relative_humidity_2m_max_mean,relative_humidity_2m_max_max,relative_humidity_2m_max_min,relative_humidity_2m_min_mean,relative_humidity_2m_min_max,relative_humidity_2m_min_min,fetch_start,fetch_end,precipitation_sum_total_lag1,sunshine_duration_total_lag1,temperature_2m_mean_mean_lag1,precipitation_sum_total_lag2,sunshine_duration_total_lag2,temperature_2m_mean_mean_lag2,precipitation_sum_total_lag3,sunshine_duration_total_lag3,temperature_2m_mean_mean_lag3
SALE_2024_27,2024-07-09,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 9 & 10 July 2024.pdf,0,unknown,1,0,1,0,sunny|showers,"Nuwara Eliya Regions
Sunny weather and sporadic showers were reported in the Nuwara The Western, Nuwara Eliya,",20.13,21.9,18.4,13.97,14.4,13.5,16.56,17.3,15.5,21.4,8.0,21.4,8.0,16.74,21.1,13.8,192643.54,35715.63,19.96,3.59,99.43,100,99,75.57,83,67,2024-07-02,2024-07-08,34.1,198929.76,16.36,43.2,190229.05,16.54,4.1,279738.57,17.03
SALE_2024_28,2024-07-15,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 15 & 17 July 2024.pdf,1,unknown,0,0,1,0,sunny,"Nuwara Eliya Regions
The Nuwara Eliya Region reported sunny weather with sporadic The Western, Nuwara Eliya and",19.53,21.0,18.4,13.64,14.4,13.1,16.11,16.8,15.5,30.6,22.1,30.6,22.1,20.66,28.8,14.8,248730.03,42941.67,21.15,3.73,99.43,100,99,75.57,83,70,2024-07-08,2024-07-14,20.1,204947.2,16.77,45.2,169326.39,16.21,31.4,222811.48,16.69
SALE_2024_29,2024-07-22,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 22 & 23 July 2024.pdf,0,unknown,1,0,1,0,bright|showers,"Nuwara Eliya Regions
Bright weather and intermittent showers were reported in The Western, Nuwara Eliya,",18.04,19.2,16.5,14.3,14.6,13.8,15.69,16.1,15.4,27.6,9.7,27.6,9.7,30.07,33.7,26.6,175904.16,42807.05,17.51,4.43,97.0,100,88,80.0,89,65,2024-07-15,2024-07-21,30.6,248730.03,16.11,20.1,204947.2,16.77,45.2,169326.39,16.21
SALE_2024_30,2024-07-30,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 30 & 31 July 2024.pdf,1,unknown,0,0,1,0,sunny,"Nuwara Eliya Regions
The Nuwara Eliya Region reported sunny weather, whilst the The Nuwara Eliya, Western and",19.13,20.4,17.3,14.26,14.7,13.9,16.14,16.6,15.8,22.7,12.3,22.7,12.3,27.91,33.8,19.6,241075.29,42097.06,20.76,3.74,99.0,100,97,76.71,86,72,2024-07-23,2024-07-29,21.1,198469.0,15.71,34.9,238494.39,16.17,21.4,192643.54,16.56
SALE_2024_31,2024-08-06,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 6 & 7 August 2024.pdf,0,unknown,1,0,1,0,sunny|showers,"Nuwara Eliya Regions
Sunny weather and intermittent showers were reported in the Western and The",19.94,21.2,18.5,13.77,14.2,13.2,16.29,16.8,15.7,14.2,6.0,14.2,6.0,18.03,25.3,11.2,246564.93,39798.33,21.61,3.76,99.43,100,99,74.0,79,62,2024-07-30,2024-08-05,22.7,241075.29,16.14,21.1,198469.0,15.71,34.9,238494.39,16.17
SALE_2024_32,2024-08-13,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 13 & 14 August 2024.pdf,1,maintained,0,0,1,0,bright,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright weather All planting regions maintained the",20.3,20.9,19.7,13.3,14.4,12.7,16.37,16.7,15.6,22.7,9.8,22.7,9.8,15.09,20.6,10.1,225107.89,42784.79,23.1,4.25,99.0,100,98,70.57,77,63,2024-08-06,2024-08-12,14.2,246564.93,16.29,22.7,241075.29,16.14,21.1,198469.0,15.71
SALE_2024_33,2024-08-20,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 20 & 21 August 2024.pdf,0,unknown,1,0,1,0,sunny|showers,"Nuwara Eliya Regions
Sunny weather and intermittent showers were reported in both
regions throughout the week. The Department of Meteorology
The Western, Nuwara Eliya,",20.44,21.4,19.0,14.34,14.8,14.0,16.96,17.3,16.5,35.3,11.9,35.3,11.9,11.61,19.1,7.9,184078.87,37795.65,19.18,3.32,99.71,100,99,75.71,79,72,2024-08-13,2024-08-19,22.7,225107.89,16.37,14.2,246564.93,16.29,22.7,241075.29,16.14
SALE_2024_34,2024-08-27,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 27 & 28 August 2024.pdf,0,maintained,1,0,1,0,bright|showers,"Nuwara Eliya Regions
The Western Region reported bright weather throughout the week, All planting districts, in general,
whilst the Nuwara Eliya Region reported showers at the beginning of the maintained the crop intake.
week and bright weather towards the latter part of the week. The
Department of Meteorology expects showers in both regions in the week
ahead.",20.07,21.2,18.7,13.77,14.7,13.2,16.33,16.8,15.9,23.9,14.5,23.9,14.5,15.54,24.4,9.4,211593.2,42030.27,22.22,4.03,99.14,100,97,71.0,77,67,2024-08-20,2024-08-26,35.3,184078.87,16.96,22.7,225107.89,16.37,14.2,246564.93,16.29
SALE_2024_35,2024-09-03,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 3 & 4 September 2024.pdf,0,maintained,1,0,1,0,bright|rain,"Nuwara Eliya Regions
Crop
The Western Region reported rain, whilst the Nuwara Eliya
Region reported bright weather throughout the week. Rain and
windy conditions are expected in both regions in the week
ahead according to the Department of Meteorology. The crop intake was maintained in the
Western, Nuwara Eliya,",19.47,20.2,18.7,14.24,15.0,13.1,16.27,16.7,15.8,21.3,10.5,21.3,10.5,20.31,22.0,17.8,192852.95,38655.19,20.95,4.15,97.29,99,88,74.14,80,65,2024-08-27,2024-09-02,23.9,211593.2,16.33,35.3,184078.87,16.96,22.7,225107.89,16.37
SALE_2024_36,2024-09-09,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 9 & 10 September 2024.pdf,0,unknown,1,0,1,0,bright|showers,"Nuwara Eliya Regions
Bright weather and intermittent showers were reported in the The Western, Nuwara Eliya and",19.44,20.4,17.9,14.06,14.9,13.6,16.1,16.4,15.6,22.3,10.7,22.3,10.7,21.59,25.3,18.4,168527.05,37348.14,18.22,3.46,98.71,99,98,75.14,82,70,2024-09-02,2024-09-08,16.7,216566.16,16.21,27.0,204798.87,16.46,42.0,175278.87,16.93
SALE_2024_37,2024-09-18,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 18 & 19 September 2024.pdf,1,unknown,0,0,1,0,sunny,"Nuwara Eliya Regions
The Nuwara Eliya Region reported sunny weather and sporadic The Nuwara Eliya,",20.43,21.9,19.6,13.87,14.2,13.4,16.43,17.1,16.0,5.6,2.3,5.6,2.3,19.27,23.0,14.1,257416.25,40459.16,24.11,3.88,99.0,99,99,70.14,75,65,2024-09-11,2024-09-17,18.2,219442.99,16.21,24.3,154524.3,16.3,19.2,213555.82,16.19
SALE_2024_38,2024-09-24,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 24 & 25 September 2024.pdf,1,maintained,1,0,1,0,bright|sunny|showers,"Nuwara Eliya Regions
Bright weather was reported in the Nuwara Eliya Region, whilst The Nuwara Eliya and Western regions
the Western Region reported sunny weather and intermittent maintained the crop intake. The Low
showers throughout the week. The Department of Grown Region reported an increase,
Meteorology expects showers and windy conditions in both whilst the",19.59,20.1,19.0,12.79,13.4,11.9,15.59,16.0,15.1,3.2,1.2,3.2,1.2,21.64,28.8,18.4,259512.33,39829.92,24.87,4.11,98.71,99,98,67.57,74,64,2024-09-17,2024-09-23,7.7,252173.71,16.47,18.6,191224.56,16.17,21.3,192852.95,16.27
SALE_2024_39,2024-10-01,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 1 & 2 October 2024.pdf,-2,maintained,1,0,1,0,bright|showers|heavy,"Nuwara Eliya Regions
Both regions reported bright mornings and sporadic evening The crop intake was maintained in the
showers throughout the week. Heavy showers are expected in Nuwara Eliya, Uda Pussellawa and",20.33,21.5,19.0,13.6,14.0,13.0,16.4,16.8,16.1,36.2,10.3,36.2,10.3,15.17,24.5,10.0,226178.43,39600.0,23.09,4.19,99.14,100,96,71.43,79,63,2024-09-24,2024-09-30,3.2,259512.33,15.59,7.7,252173.71,16.47,18.6,191224.56,16.17
SALE_2024_40,2024-10-08,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 8 & 9 October 2024.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Nuwara Eliya Regions
Bright weather and intermittent showers were reported in the The Western and Nuwara Eliya regions
Nuwara Eliya and Western regions throughout the week. The maintained the crop intake, whilst the
Department of Meteorology expects rain in the Western Region",21.0,21.5,20.1,13.1,14.2,12.4,16.53,16.6,16.4,32.3,12.7,32.3,12.7,8.26,10.1,5.2,250076.87,41378.94,25.28,4.02,96.86,100,85,64.43,74,59,2024-10-01,2024-10-07,36.2,226178.43,16.4,3.2,259512.33,15.59,7.7,252173.71,16.47
SALE_2024_41,2024-10-15,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 15 & 16 October 2024.pdf,-2,maintained,1,0,0,0,showers|rain,"Nuwara Eliya Regions
Both regions reported rain throughout the week. Showers are The Western, Nuwara Eliya and Low
expected in the Western and Nuwara Eliya regions in the week Grown regions maintained the",18.41,20.4,17.0,14.13,15.2,13.3,15.89,16.3,15.4,72.3,23.0,72.3,23.0,14.46,21.0,8.1,68969.43,27065.99,13.01,3.0,98.43,100,97,78.0,87,69,2024-10-08,2024-10-14,32.3,250076.87,16.53,36.2,226178.43,16.4,3.2,259512.33,15.59
SALE_2024_42,2024-10-22,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 22 & 23 October 2024.pdf,0,maintained,1,0,1,0,bright|showers,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright weather
The crop intake was maintained in the
and sporadic showers throughout the week. The Department of
Western, Nuwara Eliya and",19.87,20.5,18.9,13.04,14.1,11.2,16.0,16.2,15.7,10.8,4.9,10.8,4.9,14.06,21.5,6.0,232593.63,41602.94,22.68,4.2,98.14,100,91,70.57,75,65,2024-10-15,2024-10-21,72.3,68969.43,15.89,32.3,250076.87,16.53,36.2,226178.43,16.4
SALE_2024_43,2024-10-29,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 29 & 30 October 2024.pdf,0,maintained,1,0,1,0,sunny|showers,"Nuwara Eliya Regions
Sunny mornings and intermittent evening showers were The Western, Nuwara Eliya and Low
reported in the Nuwara Eliya Region, whilst the Western Region Grown regions maintained the",20.27,21.0,19.1,13.56,14.1,12.7,16.47,16.8,16.1,33.4,16.1,33.4,16.1,10.04,14.1,6.3,186234.13,40264.38,20.73,4.1,99.43,100,98,73.0,79,64,2024-10-22,2024-10-28,10.8,232593.63,16.0,72.3,68969.43,15.89,32.3,250076.87,16.53
SALE_2024_44,2024-11-05,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 5 & 6 November 2024.pdf,-2,maintained,1,0,0,0,showers|rain,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported showers The crop intake was maintained in the
throughout the week. Rain is expected in the Western Region in Western and Nuwara Eliya regions,
the week ahead according to the Department of Meteorology. whilst the",19.57,21.1,18.7,12.93,14.0,12.1,15.94,16.7,15.4,114.9,42.1,114.9,42.1,7.0,13.7,4.8,180992.79,32651.67,18.78,3.55,99.43,100,98,74.57,81,65,2024-10-29,2024-11-04,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89
SALE_2024_45,2024-11-11,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 11 & 12 November 2024.pdf,0,maintained,1,0,1,0,bright|showers,"Nuwara Eliya Regions
The Nuwara Eliya Region reported showers, whilst the Western The Western, Nuwara Eliya and Low
Region reported bright weather and sporadic showers Grown regions maintained the",19.66,20.5,19.0,12.31,14.0,10.4,15.77,16.4,15.4,29.9,10.0,29.9,10.0,7.81,9.6,6.3,237235.9,41485.51,22.95,4.02,99.71,100,99,71.29,79,61,2024-11-04,2024-11-10,110.2,184277.42,16.07,35.5,178120.37,16.41,12.4,212336.08,15.89
SALE_2024_46,2024-11-19,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 19 & 20 November 2024.pdf,-1,increase,1,0,1,0,bright|showers|rain,"Nuwara Eliya Regions
Both regions reported bright mornings and evening showers. All regions showed an increase in the
Rain is expected in the Western Region in the week ahead, crop intake.
according to the Department of Meteorology.",20.16,20.6,19.3,13.13,13.6,12.7,15.89,16.1,15.7,28.8,8.1,28.8,8.1,9.27,12.3,4.0,243487.05,41192.55,21.31,3.54,100.0,100,100,71.29,78,67,2024-11-12,2024-11-18,25.1,252627.21,15.81,114.9,180992.79,15.94,33.4,186234.13,16.47
SALE_2024_47,2024-11-26,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 26 & 27 November 2024.pdf,-1,unknown,1,0,0,0,rain,"Nuwara Eliya Regions
The Nuwara Eliya and Western regions reported rain throughout The Western, Nuwara Eliya,",18.63,20.9,15.2,13.51,13.9,12.8,15.39,15.8,14.6,131.6,65.3,131.6,65.3,10.61,16.0,7.4,146105.7,32168.07,14.85,2.93,100.0,100,100,81.0,98,69,2024-11-19,2024-11-25,28.8,243487.05,15.89,25.1,252627.21,15.81,114.9,180992.79,15.94
SALE_2024_48,2024-12-03,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 3 & 4 December 2024.pdf,-1,decrease,1,0,0,0,showers,"Nuwara Eliya Regions
Both regions reported showers throughout the week. All regions showed a decrease in the
crop intake.",17.73,20.1,15.9,13.17,14.6,11.5,15.11,15.8,14.3,96.5,63.0,96.5,63.0,19.33,25.2,13.2,105512.59,39600.0,13.62,3.69,99.0,100,96,71.71,92,38,2024-11-26,2024-12-02,131.6,146105.7,15.39,28.8,243487.05,15.89,25.1,252627.21,15.81
SALE_2024_49,2024-12-10,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 10 & 11 December 2024.pdf,0,decrease,1,0,1,0,bright|rain,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright weather All regions showed a decrease in the
throughout the week.The Department of Meteorology expects crop intake.
rain in both regions in the week ahead.",20.29,22.0,18.4,11.8,12.5,11.1,15.51,16.3,14.7,9.0,4.5,9.0,4.5,9.73,12.0,5.1,237133.22,37510.6,23.05,3.79,97.86,100,85,59.86,77,52,2024-12-03,2024-12-09,96.5,105512.59,15.11,131.6,146105.7,15.39,28.8,243487.05,15.89
SALE_2024_50,2024-12-16,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 16 & 17 December 2024.pdf,1,unknown,0,0,1,0,bright,"Nuwara Eliya Regions
Both regions reported bright mornings and evening sporadic The Western, Nuwara Eliya,",20.89,21.7,20.1,12.39,13.2,11.3,15.53,16.1,15.0,32.3,13.6,32.3,13.6,6.29,8.1,3.8,229440.82,39600.0,21.65,3.96,100.0,100,100,62.43,75,44,2024-12-09,2024-12-15,4.5,239477.65,15.57,161.8,65912.59,15.0,68.9,183221.68,15.57
SALE_2025_15,2025-04-22,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 22 & 23 April 2025.pdf,0,increase,1,0,1,0,bright|showers,"Nuwara Eliya Regions
Bright mornings and occasional evening showers were reported
by both regions. Showers are expected in the Nuwara Eliya and
All regions reported a significant
Western regions in the week ahead according to the
increase in the crop intake.
Department of Meteorology.",21.16,21.6,20.5,12.93,13.6,12.2,16.39,16.8,16.0,33.7,11.1,33.7,11.1,4.8,5.6,3.3,229931.78,38006.83,24.32,3.89,99.71,100,99,62.29,68,58,2025-04-15,2025-04-21,38.7,201346.37,16.13,80.9,175346.85,16.1,18.1,259244.84,15.89
SALE_2025_16,2025-04-28,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 28 & 29 April 2025.pdf,1,unknown,0,0,1,0,bright,"Nuwara Eliya Regions
The Nuwara Eliya and Western regions reported bright The Nuwara Eliya,",20.96,21.9,19.8,13.27,13.6,12.5,16.21,16.6,15.7,46.4,11.1,46.4,11.1,5.73,8.5,3.3,219030.98,40448.56,21.9,3.67,99.57,100,99,66.14,73,61,2025-04-21,2025-04-27,36.8,227895.16,16.39,28.5,207009.75,16.2,79.0,184207.66,16.03
SALE_2025_17,2025-05-05,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 5 & 7 May 2025.pdf,0,maintained,1,0,1,0,bright|showers,"Nuwara Eliya Regions
Bright mornings and evening showers were reported in both The crop intake was maintained in the
regions. The Department of Meteorology expects showers in Western, Nuwara Eliya and",21.06,22.1,20.2,13.39,13.8,12.9,16.43,17.0,15.9,47.2,12.2,47.2,12.2,6.34,7.9,4.3,184320.65,38162.93,20.76,3.8,99.57,100,99,70.43,78,59,2025-04-28,2025-05-04,46.4,219030.98,16.21,36.8,227895.16,16.39,28.5,207009.75,16.2
SALE_2025_18,2025-05-14,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 14 & 15 May 2025.pdf,0,maintained,1,0,1,0,sunny|showers,"Nuwara Eliya Regions
The Nuwara Eliya and Western regions reported sunny
mornings and evening showers. According to the Department
The Nuwara Eliya and Western regions
of Meteorology, showers are expected in both regions in the
maintained the crop intake, whilst the
week ahead.",21.94,22.8,20.7,13.24,13.7,12.3,16.89,17.4,16.4,15.2,4.5,15.2,4.5,9.61,12.8,7.7,258708.13,43089.5,27.85,4.36,98.29,99,96,58.57,64,54,2025-05-07,2025-05-13,32.9,213542.38,16.76,44.9,203032.53,16.27,36.0,227043.68,16.31
SALE_2025_20,2025-05-27,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 27 & 28 May 2025.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported rainy weather The Western Medium, Nuwara Eliya,
throughout the week. Heavy showers are expected in both",19.39,22.1,17.9,14.74,15.0,14.0,16.4,17.4,16.0,20.2,8.4,20.2,8.4,24.11,31.3,16.8,152830.84,38384.8,16.38,3.79,99.29,100,98,76.57,86,65,2025-05-20,2025-05-26,11.7,199430.53,17.01,19.7,244958.87,16.83,39.1,205249.16,16.63
SALE_2025_21,2025-06-03,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 3 & 4 June 2025.pdf,0,maintained,0,0,0,0,,"Nuwara Eliya Regions
Adverse weather conditions were reported throughout the week The crop intake was maintained in the
in the Western and Nuwara Eliya regions. The Department of Nuwara Eliya,",18.56,21.7,16.8,14.44,15.2,13.6,16.06,17.0,15.5,80.6,28.3,80.6,28.3,28.94,33.7,15.8,162573.84,39858.88,15.02,4.01,99.57,100,98,83.71,97,62,2025-05-27,2025-06-02,20.2,152830.84,16.4,11.7,199430.53,17.01,19.7,244958.87,16.83
SALE_2025_22,2025-06-09,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 9 & 11 June 2025.pdf,0,decrease,1,0,0,0,dry|rain,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported dry weather
throughout the week. According to the Department of
All regions reported a significant
Meteorology, rain is expected in both regions in the week ahead.
decrease in the crop intake.",21.19,22.2,20.2,13.31,14.1,12.4,16.5,17.2,15.6,3.3,1.4,3.3,1.4,14.57,17.7,9.0,282161.85,43614.63,27.24,4.17,98.0,99,95,61.57,69,56,2025-06-02,2025-06-08,88.9,155510.51,15.91,17.1,143468.94,16.54,9.3,219086.38,16.94
SALE_2025_23,2025-06-17,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 17 & 18 June 2025.pdf,-3,maintained,1,0,0,0,rain|heavy,"Nuwara Eliya Regions
Both regions reported rain and windy conditions throughout the The crop intake was maintained in the
week. The Department of Meteorology expects fairly heavy",18.03,19.5,16.8,14.31,15.1,13.3,15.61,16.1,15.2,103.0,28.0,103.0,28.0,25.93,28.7,22.3,107629.36,29979.09,12.27,2.51,99.71,100,99,85.14,96,76,2025-06-10,2025-06-16,3.4,283981.4,16.31,80.6,162573.84,16.06,20.2,152830.84,16.4
SALE_2025_24,2025-06-24,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 24 & 25 June 2025.pdf,-1,unknown,1,0,0,0,showers,"Nuwara Eliya Regions
Showers were reported from the Western and Nuwara Eliya
regions throughout the week. According to the Department of
The Nuwara Eliya,",19.11,20.2,16.5,13.94,14.1,13.8,15.86,16.3,14.9,9.6,1.9,9.6,1.9,20.41,23.5,17.3,184601.87,34029.84,18.49,3.11,99.57,100,99,74.71,83,70,2025-06-17,2025-06-23,103.0,107629.36,15.61,3.4,283981.4,16.31,80.6,162573.84,16.06
SALE_2025_25,2025-07-01,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 1 & 2 July 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Nuwara Eliya Regions
The Western Region reported rain, whilst the Nuwara Eliya
Region reported bright weather throughout the week. The
The Nuwara Eliya Region maintained
Department of Meteorology expects showers in both regions
the crop intake, whilst the Western,
in the week ahead.",19.34,20.6,18.0,13.66,14.0,13.0,15.84,16.2,15.4,7.7,2.3,7.7,2.3,20.33,24.9,15.1,240731.75,40063.33,20.98,3.97,99.57,100,99,71.43,77,65,2025-06-24,2025-06-30,9.6,184601.87,15.86,103.0,107629.36,15.61,3.4,283981.4,16.31
SALE_2025_26,2025-07-07,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 7 & 8 July 2025.pdf,0,decrease,1,0,1,0,bright|rain,"Nuwara Eliya Regions
Bright weather with occasional drizzles were reported from the All regions reported a significant
Western and Nuwara Eliya regions throughout the week. decrease in the crop intake.
According to the Department of Meteorology, rain is expected
in both regions in the week ahead.",19.73,20.1,19.0,13.33,13.7,12.9,15.84,16.1,15.5,3.8,2.3,3.8,2.3,22.44,25.1,18.1,280127.79,42876.34,24.79,3.97,99.43,100,98,68.14,74,64,2025-06-30,2025-07-06,9.6,232313.99,15.81,15.8,166730.0,15.79,95.1,135534.09,15.69
SALE_2025_27,2025-07-15,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 15 & 16 July 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Nuwara Eliya Regions
Both regions reported bright weather and occasional showers The Western, Nuwara Eliya and Low
throughout the week. Rain is expected in the Western and Grown regions maintained the",19.77,21.3,17.9,13.63,14.0,12.9,15.99,16.8,15.2,13.9,3.9,13.9,3.9,21.84,30.6,10.5,264475.7,42606.04,22.06,3.65,99.57,100,99,70.0,84,60,2025-07-08,2025-07-14,4.0,281624.79,15.84,7.7,240731.75,15.84,9.6,184601.87,15.86
SALE_2025_28,2025-07-22,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 22 & 23 July 2025.pdf,-4,increase,1,0,0,0,showers|rain|heavy,"Nuwara Eliya Regions
The Wesrtern and Nuwara Eliya regions reported rain and The Nuwara Eliya Region reported an
windy conditions throughout the week. According to the increase in the crop intake, whilst the
Department of Meteorology, fairly heavy showers are expected Western,",16.97,19.4,15.2,13.94,14.4,13.3,15.09,15.9,14.8,127.4,52.8,127.4,52.8,29.46,39.0,23.0,69529.38,26141.2,10.72,2.68,99.57,100,99,86.71,98,74,2025-07-15,2025-07-21,13.9,264475.7,15.99,4.0,281624.79,15.84,7.7,240731.75,15.84
SALE_2025_29,2025-07-29,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 29 & 30 July 2025.pdf,-1,increase,1,0,0,0,rain,"Nuwara Eliya Regions
Rain was reported in both regions throughout the week. The Nuwara Eliya Region reported an
The Department of Meteorology expects rain in the increase in the crop intake, whilst the
Western and Nuwara Eliya regions in the week ahead. Western,",17.73,20.9,15.4,13.13,14.0,11.9,15.07,16.3,14.5,75.7,21.9,75.7,21.9,27.27,33.4,17.7,181465.2,42764.92,16.25,4.4,98.86,100,98,76.86,88,55,2025-07-22,2025-07-28,127.4,69529.38,15.09,13.9,264475.7,15.99,4.0,281624.79,15.84
SALE_2025_30,2025-08-04,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 4 & 5 August 2025.pdf,-4,maintained,1,0,0,0,showers|rain|heavy,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported rain throughout
the week. According to the Department of Meteorology, fairly
The Nuwara Eliya Region maintained
heavy showers are expected in both regions in the week ahead.
the crop intake, whilst the Western,",20.44,21.5,18.4,13.09,13.6,12.6,16.33,16.8,15.3,17.2,5.1,17.2,5.1,12.83,20.1,9.1,223924.84,42764.92,22.63,4.4,99.43,100,98,66.14,78,55,2025-07-28,2025-08-03,100.4,142360.56,14.91,105.5,101492.3,15.09,11.3,270412.83,16.09
SALE_2025_31,2025-08-12,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 12 & 13 August 2025.pdf,-1,unknown,1,0,0,0,rain,"Nuwara Eliya Regions
The Western Region reported rain throughout the week, whilst
The Nuwara Eliya,",20.37,21.9,19.3,12.41,13.3,11.3,15.5,15.9,15.2,11.2,2.8,11.2,2.8,15.86,20.2,9.6,218847.06,36935.0,22.02,3.94,99.14,100,99,64.29,73,51,2025-08-05,2025-08-11,18.5,220536.75,16.27,75.7,181465.2,15.07,127.4,69529.38,15.09
SALE_2025_32,2025-08-19,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 19 & 20 August 2025.pdf,-1,unknown,1,0,0,0,rain,"Nuwara Eliya Regions
Rain was reported in the Western Region, whilst the Nuwara The Nuwara Eliya,",17.76,19.6,17.0,13.19,13.6,12.9,14.86,15.3,14.5,40.3,12.8,40.3,12.8,25.31,29.4,19.8,232672.5,39047.24,19.61,3.49,99.71,100,99,74.57,78,67,2025-08-12,2025-08-18,11.2,218847.06,15.5,18.5,220536.75,16.27,75.7,181465.2,15.07
SALE_2025_33,2025-08-26,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 26 & 27 August 2025.pdf,0,maintained,1,0,1,0,bright|showers,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright weather The Western and Nuwara Eliya regions
throughout the week. Intermittent showers are expected in both maintained the crop intake, whilst the
regions in the week ahead according to the Department of",21.16,23.6,18.9,12.54,12.9,12.0,16.06,17.0,15.2,5.9,2.7,5.9,2.7,13.8,25.5,8.4,285835.52,42366.75,29.58,4.87,96.71,100,92,52.43,72,40,2025-08-19,2025-08-25,40.3,232672.5,14.86,11.2,218847.06,15.5,18.5,220536.75,16.27
